"","id","table","sb","sb_stack","bb","bb_stack","utg","utg_stack","p4","p4_stack","p5","p5_stack","d","d_stack"
"76",3017390404,"NAURU HWY","X+u4T/E5ANkyZLKm1YjqwQ",3503.74,"QE2Vn7Qn2j+IUR+rOKncTA",1001.5,"yOOMTqsR9EFECI4lSNpp1A",2366.25,"XrM1XlN29RxmLx3oZHhG0w",1041.5,"Gmzktdi7SyRTsixKUD1NIw",2277.75,"c2tiA/SMUK+T0PsP2rCOGA",2601.5
"77",3017389750,"LINCOLN ST","wyXD1O26Buq3VWHAij37Jg",2041.5,"X+u4T/E5ANkyZLKm1YjqwQ",2475.5,"yOOMTqsR9EFECI4lSNpp1A",4456,"Gmzktdi7SyRTsixKUD1NIw",2011.5,"QE2Vn7Qn2j+IUR+rOKncTA",1908.5,"7uKPjPg5l/gwaCxpksjtGQ",4154.65
"78",3017391764,"NAURU HWY","QE2Vn7Qn2j+IUR+rOKncTA",1043,"yOOMTqsR9EFECI4lSNpp1A",2366.25,"XrM1XlN29RxmLx3oZHhG0w",1041.5,"Gmzktdi7SyRTsixKUD1NIw",2277.75,"c2tiA/SMUK+T0PsP2rCOGA",2561.5,"X+u4T/E5ANkyZLKm1YjqwQ",3498.74
"79",3017390662,"LINCOLN ST","X+u4T/E5ANkyZLKm1YjqwQ",2465.5,"yOOMTqsR9EFECI4lSNpp1A",4471,"Gmzktdi7SyRTsixKUD1NIw",2011.5,"QE2Vn7Qn2j+IUR+rOKncTA",1908.5,"7uKPjPg5l/gwaCxpksjtGQ",4154.65,"wyXD1O26Buq3VWHAij37Jg",2036.5
"80",3017393036,"NAURU HWY","yOOMTqsR9EFECI4lSNpp1A",2356.25,"XrM1XlN29RxmLx3oZHhG0w",1041.5,"Gmzktdi7SyRTsixKUD1NIw",2277.75,"c2tiA/SMUK+T0PsP2rCOGA",2516.5,"X+u4T/E5ANkyZLKm1YjqwQ",3555.24,"QE2Vn7Qn2j+IUR+rOKncTA",1038
"81",3017391734,"LINCOLN ST","yOOMTqsR9EFECI4lSNpp1A",4461,"Gmzktdi7SyRTsixKUD1NIw",2011.5,"QE2Vn7Qn2j+IUR+rOKncTA",1923.5,"7uKPjPg5l/gwaCxpksjtGQ",4154.65,"wyXD1O26Buq3VWHAij37Jg",2036.5,"X+u4T/E5ANkyZLKm1YjqwQ",2460.5
"82",3017395580,"NAURU HWY","XrM1XlN29RxmLx3oZHhG0w",1031.5,"Gmzktdi7SyRTsixKUD1NIw",2277.75,"c2tiA/SMUK+T0PsP2rCOGA",2522.25,"X+u4T/E5ANkyZLKm1YjqwQ",3555.24,"QE2Vn7Qn2j+IUR+rOKncTA",1043.75,"yOOMTqsR9EFECI4lSNpp1A",2351.25
"83",3017397182,"NAURU HWY","Gmzktdi7SyRTsixKUD1NIw",2267.75,"c2tiA/SMUK+T0PsP2rCOGA",2522.25,"X+u4T/E5ANkyZLKm1YjqwQ",3555.24,"QE2Vn7Qn2j+IUR+rOKncTA",1043.75,"yOOMTqsR9EFECI4lSNpp1A",2351.25,"XrM1XlN29RxmLx3oZHhG0w",1040
"84",3017396272,"LINCOLN ST","Gmzktdi7SyRTsixKUD1NIw",2426.5,"QE2Vn7Qn2j+IUR+rOKncTA",1923.5,"7uKPjPg5l/gwaCxpksjtGQ",4154.65,"wyXD1O26Buq3VWHAij37Jg",2006.5,"X+u4T/E5ANkyZLKm1YjqwQ",2350.5,"yOOMTqsR9EFECI4lSNpp1A",4186
"85",3017397922,"NAURU HWY","c2tiA/SMUK+T0PsP2rCOGA",2527.25,"X+u4T/E5ANkyZLKm1YjqwQ",3555.24,"QE2Vn7Qn2j+IUR+rOKncTA",1043.75,"yOOMTqsR9EFECI4lSNpp1A",2351.25,"XrM1XlN29RxmLx3oZHhG0w",1040,"Gmzktdi7SyRTsixKUD1NIw",2262.75
"86",3017398284,"LINCOLN ST","QE2Vn7Qn2j+IUR+rOKncTA",1888.5,"7uKPjPg5l/gwaCxpksjtGQ",4154.65,"wyXD1O26Buq3VWHAij37Jg",2006.5,"X+u4T/E5ANkyZLKm1YjqwQ",2350.5,"yOOMTqsR9EFECI4lSNpp1A",4222.5,"Gmzktdi7SyRTsixKUD1NIw",2421.5
"87",3017402378,"NAURU HWY","X+u4T/E5ANkyZLKm1YjqwQ",4556.74,"QE2Vn7Qn2j+IUR+rOKncTA",1043.75,"yOOMTqsR9EFECI4lSNpp1A",2351.25,"XrM1XlN29RxmLx3oZHhG0w",40,"Gmzktdi7SyRTsixKUD1NIw",2262.75,"c2tiA/SMUK+T0PsP2rCOGA",2522.25
"88",3017405410,"NAURU HWY","QE2Vn7Qn2j+IUR+rOKncTA",1085.25,"yOOMTqsR9EFECI4lSNpp1A",2351.25,"XrM1XlN29RxmLx3oZHhG0w",2000,"Gmzktdi7SyRTsixKUD1NIw",2262.75,"c2tiA/SMUK+T0PsP2rCOGA",2482.25,"X+u4T/E5ANkyZLKm1YjqwQ",4551.74
"89",3017406946,"NAURU HWY","yOOMTqsR9EFECI4lSNpp1A",2364.5,"XrM1XlN29RxmLx3oZHhG0w",2000,"Gmzktdi7SyRTsixKUD1NIw",2262.75,"c2tiA/SMUK+T0PsP2rCOGA",2472.25,"X+u4T/E5ANkyZLKm1YjqwQ",4551.74,"QE2Vn7Qn2j+IUR+rOKncTA",1080.25
"90",3017409458,"NAURU HWY","XrM1XlN29RxmLx3oZHhG0w",1990,"Gmzktdi7SyRTsixKUD1NIw",2262.75,"c2tiA/SMUK+T0PsP2rCOGA",2518.75,"X+u4T/E5ANkyZLKm1YjqwQ",4516.74,"QE2Vn7Qn2j+IUR+rOKncTA",1080.25,"yOOMTqsR9EFECI4lSNpp1A",2359.5
"91",3017411082,"NAURU HWY","Gmzktdi7SyRTsixKUD1NIw",2264.38,"c2tiA/SMUK+T0PsP2rCOGA",2520.37,"X+u4T/E5ANkyZLKm1YjqwQ",4516.74,"QE2Vn7Qn2j+IUR+rOKncTA",1080.25,"yOOMTqsR9EFECI4lSNpp1A",2359.5,"XrM1XlN29RxmLx3oZHhG0w",1985
"92",3017412282,"NAURU HWY","c2tiA/SMUK+T0PsP2rCOGA",2490.37,"X+u4T/E5ANkyZLKm1YjqwQ",4516.74,"QE2Vn7Qn2j+IUR+rOKncTA",1080.25,"yOOMTqsR9EFECI4lSNpp1A",2359.5,"XrM1XlN29RxmLx3oZHhG0w",1985,"Gmzktdi7SyRTsixKUD1NIw",2290.88
"93",3017413418,"NAURU HWY","X+u4T/E5ANkyZLKm1YjqwQ",4543.24,"QE2Vn7Qn2j+IUR+rOKncTA",1080.25,"yOOMTqsR9EFECI4lSNpp1A",2359.5,"XrM1XlN29RxmLx3oZHhG0w",1985,"Gmzktdi7SyRTsixKUD1NIw",2290.88,"c2tiA/SMUK+T0PsP2rCOGA",2460.37
"94",3017414962,"NAURU HWY","QE2Vn7Qn2j+IUR+rOKncTA",1050.25,"yOOMTqsR9EFECI4lSNpp1A",2359.5,"XrM1XlN29RxmLx3oZHhG0w",2016.5,"Gmzktdi7SyRTsixKUD1NIw",2290.88,"c2tiA/SMUK+T0PsP2rCOGA",2460.37,"X+u4T/E5ANkyZLKm1YjqwQ",4538.24
"95",3017416902,"NAURU HWY","yOOMTqsR9EFECI4lSNpp1A",2349.5,"XrM1XlN29RxmLx3oZHhG0w",2016.5,"Gmzktdi7SyRTsixKUD1NIw",2290.88,"c2tiA/SMUK+T0PsP2rCOGA",2501.87,"X+u4T/E5ANkyZLKm1YjqwQ",4508.24,"QE2Vn7Qn2j+IUR+rOKncTA",1045.25
"96",3017418628,"NAURU HWY","XrM1XlN29RxmLx3oZHhG0w",2006.5,"Gmzktdi7SyRTsixKUD1NIw",2260.88,"c2tiA/SMUK+T0PsP2rCOGA",2543.37,"X+u4T/E5ANkyZLKm1YjqwQ",4508.24,"QE2Vn7Qn2j+IUR+rOKncTA",1045.25,"yOOMTqsR9EFECI4lSNpp1A",2344.5
"97",3017417194,"LINCOLN ST","7uKPjPg5l/gwaCxpksjtGQ",3886.65,"zaeJugQlx6rfFr3i8iYbDQ",400,"X+u4T/E5ANkyZLKm1YjqwQ",2066.5,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2423,"QE2Vn7Qn2j+IUR+rOKncTA",1735
"98",3017418374,"LINCOLN ST","zaeJugQlx6rfFr3i8iYbDQ",390,"X+u4T/E5ANkyZLKm1YjqwQ",2066.5,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2438,"QE2Vn7Qn2j+IUR+rOKncTA",1735,"7uKPjPg5l/gwaCxpksjtGQ",3881.65
"99",3017422078,"NAURU HWY","Gmzktdi7SyRTsixKUD1NIw",2215.88,"c2tiA/SMUK+T0PsP2rCOGA",2533.37,"X+u4T/E5ANkyZLKm1YjqwQ",4508.24,"QE2Vn7Qn2j+IUR+rOKncTA",1045.25,"yOOMTqsR9EFECI4lSNpp1A",2401,"XrM1XlN29RxmLx3oZHhG0w",2001.5
"100",3017420154,"LINCOLN ST","X+u4T/E5ANkyZLKm1YjqwQ",2036.5,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2438,"QE2Vn7Qn2j+IUR+rOKncTA",1735,"7uKPjPg5l/gwaCxpksjtGQ",3881.65,"zaeJugQlx6rfFr3i8iYbDQ",416.5
"101",3017423092,"NAURU HWY","c2tiA/SMUK+T0PsP2rCOGA",2538.37,"X+u4T/E5ANkyZLKm1YjqwQ",4508.24,"QE2Vn7Qn2j+IUR+rOKncTA",1045.25,"yOOMTqsR9EFECI4lSNpp1A",2401,"XrM1XlN29RxmLx3oZHhG0w",2001.5,"Gmzktdi7SyRTsixKUD1NIw",2210.88
"102",3017421474,"LINCOLN ST","yOOMTqsR9EFECI4lSNpp1A",4910.5,"Gmzktdi7SyRTsixKUD1NIw",2438,"QE2Vn7Qn2j+IUR+rOKncTA",1735,"7uKPjPg5l/gwaCxpksjtGQ",3881.65,"zaeJugQlx6rfFr3i8iYbDQ",416.5,"X+u4T/E5ANkyZLKm1YjqwQ",2031.5
"103",3017423744,"LINCOLN ST","Gmzktdi7SyRTsixKUD1NIw",2403,"QE2Vn7Qn2j+IUR+rOKncTA",1735,"7uKPjPg5l/gwaCxpksjtGQ",3881.65,"zaeJugQlx6rfFr3i8iYbDQ",416.5,"X+u4T/E5ANkyZLKm1YjqwQ",2068,"yOOMTqsR9EFECI4lSNpp1A",4905.5
"104",3017426038,"NAURU HWY","X+u4T/E5ANkyZLKm1YjqwQ",4784.74,"QE2Vn7Qn2j+IUR+rOKncTA",905.25,"yOOMTqsR9EFECI4lSNpp1A",2401,"XrM1XlN29RxmLx3oZHhG0w",2001.5,"Gmzktdi7SyRTsixKUD1NIw",2210.88,"c2tiA/SMUK+T0PsP2rCOGA",2398.37
"105",3017424282,"LINCOLN ST","QE2Vn7Qn2j+IUR+rOKncTA",1740,"7uKPjPg5l/gwaCxpksjtGQ",3881.65,"zaeJugQlx6rfFr3i8iYbDQ",416.5,"X+u4T/E5ANkyZLKm1YjqwQ",2068,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2398
"106",3017424826,"LINCOLN ST","7uKPjPg5l/gwaCxpksjtGQ",3886.65,"zaeJugQlx6rfFr3i8iYbDQ",416.5,"X+u4T/E5ANkyZLKm1YjqwQ",2068,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2398,"QE2Vn7Qn2j+IUR+rOKncTA",1735
"107",3017426980,"NAURU HWY","QE2Vn7Qn2j+IUR+rOKncTA",1005.25,"yOOMTqsR9EFECI4lSNpp1A",2401,"XrM1XlN29RxmLx3oZHhG0w",2001.5,"Gmzktdi7SyRTsixKUD1NIw",2225.88,"c2tiA/SMUK+T0PsP2rCOGA",2398.37,"X+u4T/E5ANkyZLKm1YjqwQ",4779.74
"108",3017427540,"NAURU HWY","yOOMTqsR9EFECI4lSNpp1A",2406,"XrM1XlN29RxmLx3oZHhG0w",2001.5,"Gmzktdi7SyRTsixKUD1NIw",2225.88,"c2tiA/SMUK+T0PsP2rCOGA",2398.37,"X+u4T/E5ANkyZLKm1YjqwQ",4779.74,"QE2Vn7Qn2j+IUR+rOKncTA",1000.25
"109",3017425558,"LINCOLN ST","zaeJugQlx6rfFr3i8iYbDQ",421.5,"X+u4T/E5ANkyZLKm1YjqwQ",2068,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2398,"QE2Vn7Qn2j+IUR+rOKncTA",1735,"7uKPjPg5l/gwaCxpksjtGQ",3881.65
"110",3017427300,"LINCOLN ST","X+u4T/E5ANkyZLKm1YjqwQ",2058,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2413,"QE2Vn7Qn2j+IUR+rOKncTA",1735,"7uKPjPg5l/gwaCxpksjtGQ",3881.65,"zaeJugQlx6rfFr3i8iYbDQ",416.5
"111",3017428186,"LINCOLN ST","yOOMTqsR9EFECI4lSNpp1A",4910.5,"Gmzktdi7SyRTsixKUD1NIw",2413,"QE2Vn7Qn2j+IUR+rOKncTA",1735,"7uKPjPg5l/gwaCxpksjtGQ",3881.65,"zaeJugQlx6rfFr3i8iYbDQ",416.5,"X+u4T/E5ANkyZLKm1YjqwQ",2053
"112",3017430600,"NAURU HWY","XrM1XlN29RxmLx3oZHhG0w",1991.5,"Gmzktdi7SyRTsixKUD1NIw",2225.88,"c2tiA/SMUK+T0PsP2rCOGA",2398.37,"X+u4T/E5ANkyZLKm1YjqwQ",4474.74,"QE2Vn7Qn2j+IUR+rOKncTA",1000.25,"yOOMTqsR9EFECI4lSNpp1A",2717.5
"113",3017431640,"NAURU HWY","Gmzktdi7SyRTsixKUD1NIw",2215.88,"c2tiA/SMUK+T0PsP2rCOGA",2388.37,"X+u4T/E5ANkyZLKm1YjqwQ",4499.74,"QE2Vn7Qn2j+IUR+rOKncTA",1000.25,"yOOMTqsR9EFECI4lSNpp1A",2717.5,"XrM1XlN29RxmLx3oZHhG0w",1986.5
"114",3017429934,"LINCOLN ST","Gmzktdi7SyRTsixKUD1NIw",2403,"QE2Vn7Qn2j+IUR+rOKncTA",1750,"7uKPjPg5l/gwaCxpksjtGQ",3881.65,"zaeJugQlx6rfFr3i8iYbDQ",416.5,"X+u4T/E5ANkyZLKm1YjqwQ",2053,"yOOMTqsR9EFECI4lSNpp1A",4905.5
"115",3017430860,"LINCOLN ST","QE2Vn7Qn2j+IUR+rOKncTA",1740,"7uKPjPg5l/gwaCxpksjtGQ",3881.65,"zaeJugQlx6rfFr3i8iYbDQ",416.5,"X+u4T/E5ANkyZLKm1YjqwQ",2068,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2398
"116",3017431770,"LINCOLN ST","7uKPjPg5l/gwaCxpksjtGQ",3871.65,"zaeJugQlx6rfFr3i8iYbDQ",416.5,"X+u4T/E5ANkyZLKm1YjqwQ",2068,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2413,"QE2Vn7Qn2j+IUR+rOKncTA",1735
"117",3017433096,"LINCOLN ST","zaeJugQlx6rfFr3i8iYbDQ",446.5,"X+u4T/E5ANkyZLKm1YjqwQ",2068,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2413,"QE2Vn7Qn2j+IUR+rOKncTA",1710,"7uKPjPg5l/gwaCxpksjtGQ",3866.65
"118",3017436022,"NAURU HWY","c2tiA/SMUK+T0PsP2rCOGA",2378.37,"X+u4T/E5ANkyZLKm1YjqwQ",4464.74,"QE2Vn7Qn2j+IUR+rOKncTA",1000.25,"yOOMTqsR9EFECI4lSNpp1A",2717.5,"XrM1XlN29RxmLx3oZHhG0w",2007.25,"Gmzktdi7SyRTsixKUD1NIw",2236.63
"119",3017434000,"LINCOLN ST","X+u4T/E5ANkyZLKm1YjqwQ",2073,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2413,"QE2Vn7Qn2j+IUR+rOKncTA",1710,"7uKPjPg5l/gwaCxpksjtGQ",3866.65,"zaeJugQlx6rfFr3i8iYbDQ",441.5
"120",3017437164,"NAURU HWY","X+u4T/E5ANkyZLKm1YjqwQ",4529.74,"QE2Vn7Qn2j+IUR+rOKncTA",1000.25,"yOOMTqsR9EFECI4lSNpp1A",2717.5,"XrM1XlN29RxmLx3oZHhG0w",1977.25,"Gmzktdi7SyRTsixKUD1NIw",2206.63,"c2tiA/SMUK+T0PsP2rCOGA",2373.37
"121",3017435022,"LINCOLN ST","yOOMTqsR9EFECI4lSNpp1A",4910.5,"Gmzktdi7SyRTsixKUD1NIw",2413,"QE2Vn7Qn2j+IUR+rOKncTA",1710,"7uKPjPg5l/gwaCxpksjtGQ",3866.65,"zaeJugQlx6rfFr3i8iYbDQ",441.5,"X+u4T/E5ANkyZLKm1YjqwQ",2068
"122",3017437900,"NAURU HWY","QE2Vn7Qn2j+IUR+rOKncTA",990.25,"yOOMTqsR9EFECI4lSNpp1A",2717.5,"XrM1XlN29RxmLx3oZHhG0w",1977.25,"Gmzktdi7SyRTsixKUD1NIw",2221.63,"c2tiA/SMUK+T0PsP2rCOGA",2373.37,"X+u4T/E5ANkyZLKm1YjqwQ",4524.74
"123",3017438580,"LINCOLN ST","Gmzktdi7SyRTsixKUD1NIw",2403,"QE2Vn7Qn2j+IUR+rOKncTA",1710,"7uKPjPg5l/gwaCxpksjtGQ",3866.65,"zaeJugQlx6rfFr3i8iYbDQ",743,"X+u4T/E5ANkyZLKm1YjqwQ",1778,"yOOMTqsR9EFECI4lSNpp1A",4905.5
"124",3017441230,"NAURU HWY","yOOMTqsR9EFECI4lSNpp1A",2718.25,"XrM1XlN29RxmLx3oZHhG0w",1977.25,"Gmzktdi7SyRTsixKUD1NIw",2221.63,"c2tiA/SMUK+T0PsP2rCOGA",2374.12,"X+u4T/E5ANkyZLKm1YjqwQ",4524.74,"QE2Vn7Qn2j+IUR+rOKncTA",985.25
"125",3017440662,"LINCOLN ST","QE2Vn7Qn2j+IUR+rOKncTA",1715,"7uKPjPg5l/gwaCxpksjtGQ",3866.65,"zaeJugQlx6rfFr3i8iYbDQ",743,"X+u4T/E5ANkyZLKm1YjqwQ",1778,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2398
"126",3017443974,"NAURU HWY","XrM1XlN29RxmLx3oZHhG0w",1967.25,"Gmzktdi7SyRTsixKUD1NIw",2221.63,"c2tiA/SMUK+T0PsP2rCOGA",2189.12,"X+u4T/E5ANkyZLKm1YjqwQ",4721.24,"QE2Vn7Qn2j+IUR+rOKncTA",985.25,"yOOMTqsR9EFECI4lSNpp1A",2713.25
"127",3017441804,"LINCOLN ST","7uKPjPg5l/gwaCxpksjtGQ",3856.65,"zaeJugQlx6rfFr3i8iYbDQ",758,"X+u4T/E5ANkyZLKm1YjqwQ",2000,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2398,"QE2Vn7Qn2j+IUR+rOKncTA",1710
"128",3017445800,"NAURU HWY","Gmzktdi7SyRTsixKUD1NIw",2211.63,"c2tiA/SMUK+T0PsP2rCOGA",2189.12,"X+u4T/E5ANkyZLKm1YjqwQ",4721.24,"QE2Vn7Qn2j+IUR+rOKncTA",1000.25,"yOOMTqsR9EFECI4lSNpp1A",2713.25,"XrM1XlN29RxmLx3oZHhG0w",1962.25
"129",3017444650,"LINCOLN ST","zaeJugQlx6rfFr3i8iYbDQ",748,"X+u4T/E5ANkyZLKm1YjqwQ",2000,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2283,"QE2Vn7Qn2j+IUR+rOKncTA",1710,"7uKPjPg5l/gwaCxpksjtGQ",3978.15
"130",3017446210,"LINCOLN ST","X+u4T/E5ANkyZLKm1YjqwQ",1990,"yOOMTqsR9EFECI4lSNpp1A",4905.5,"Gmzktdi7SyRTsixKUD1NIw",2283,"QE2Vn7Qn2j+IUR+rOKncTA",1725,"7uKPjPg5l/gwaCxpksjtGQ",3978.15,"zaeJugQlx6rfFr3i8iYbDQ",743
"131",3017449176,"NAURU HWY","c2tiA/SMUK+T0PsP2rCOGA",2179.12,"X+u4T/E5ANkyZLKm1YjqwQ",3720.99,"QE2Vn7Qn2j+IUR+rOKncTA",2012,"yOOMTqsR9EFECI4lSNpp1A",2713.25,"XrM1XlN29RxmLx3oZHhG0w",1962.25,"Gmzktdi7SyRTsixKUD1NIw",2206.63
"132",3017448270,"LINCOLN ST","yOOMTqsR9EFECI4lSNpp1A",4895.5,"Gmzktdi7SyRTsixKUD1NIw",2283,"QE2Vn7Qn2j+IUR+rOKncTA",1725,"7uKPjPg5l/gwaCxpksjtGQ",3978.15,"zaeJugQlx6rfFr3i8iYbDQ",743,"X+u4T/E5ANkyZLKm1YjqwQ",2000
"133",3017451710,"NAURU HWY","X+u4T/E5ANkyZLKm1YjqwQ",3690.99,"QE2Vn7Qn2j+IUR+rOKncTA",2012,"yOOMTqsR9EFECI4lSNpp1A",2713.25,"XrM1XlN29RxmLx3oZHhG0w",1962.25,"Gmzktdi7SyRTsixKUD1NIw",2263.13,"c2tiA/SMUK+T0PsP2rCOGA",2149.12
"134",3017453334,"NAURU HWY","QE2Vn7Qn2j+IUR+rOKncTA",2025.25,"yOOMTqsR9EFECI4lSNpp1A",2713.25,"XrM1XlN29RxmLx3oZHhG0w",1962.25,"Gmzktdi7SyRTsixKUD1NIw",2263.13,"c2tiA/SMUK+T0PsP2rCOGA",2139.12,"X+u4T/E5ANkyZLKm1YjqwQ",3685.99
"135",3017451700,"LINCOLN ST","Gmzktdi7SyRTsixKUD1NIw",2273,"QE2Vn7Qn2j+IUR+rOKncTA",1730.75,"7uKPjPg5l/gwaCxpksjtGQ",3978.15,"zaeJugQlx6rfFr3i8iYbDQ",743,"X+u4T/E5ANkyZLKm1YjqwQ",2005.75,"yOOMTqsR9EFECI4lSNpp1A",4890.5
"136",3017455784,"NAURU HWY","yOOMTqsR9EFECI4lSNpp1A",2703.25,"XrM1XlN29RxmLx3oZHhG0w",1962.25,"Gmzktdi7SyRTsixKUD1NIw",2263.13,"c2tiA/SMUK+T0PsP2rCOGA",2094.12,"X+u4T/E5ANkyZLKm1YjqwQ",3742.49,"QE2Vn7Qn2j+IUR+rOKncTA",2020.25
"137",3017455038,"LINCOLN ST","QE2Vn7Qn2j+IUR+rOKncTA",1720.75,"7uKPjPg5l/gwaCxpksjtGQ",3978.15,"zaeJugQlx6rfFr3i8iYbDQ",743,"X+u4T/E5ANkyZLKm1YjqwQ",2352.25,"yOOMTqsR9EFECI4lSNpp1A",4555.5,"Gmzktdi7SyRTsixKUD1NIw",2268
"138",3017457972,"NAURU HWY","XrM1XlN29RxmLx3oZHhG0w",1952.25,"Gmzktdi7SyRTsixKUD1NIw",2263.13,"c2tiA/SMUK+T0PsP2rCOGA",2107.37,"X+u4T/E5ANkyZLKm1YjqwQ",3742.49,"QE2Vn7Qn2j+IUR+rOKncTA",2020.25,"yOOMTqsR9EFECI4lSNpp1A",2698.25
"139",3017457486,"LINCOLN ST","7uKPjPg5l/gwaCxpksjtGQ",3948.15,"zaeJugQlx6rfFr3i8iYbDQ",743,"X+u4T/E5ANkyZLKm1YjqwQ",2352.25,"yOOMTqsR9EFECI4lSNpp1A",4555.5,"Gmzktdi7SyRTsixKUD1NIw",2299.5,"QE2Vn7Qn2j+IUR+rOKncTA",1715.75
"140",3017458464,"LINCOLN ST","zaeJugQlx6rfFr3i8iYbDQ",733,"X+u4T/E5ANkyZLKm1YjqwQ",2352.25,"yOOMTqsR9EFECI4lSNpp1A",4555.5,"Gmzktdi7SyRTsixKUD1NIw",2299.5,"QE2Vn7Qn2j+IUR+rOKncTA",1730.75,"7uKPjPg5l/gwaCxpksjtGQ",3943.15
"141",3017461732,"NAURU HWY","Gmzktdi7SyRTsixKUD1NIw",2329.63,"c2tiA/SMUK+T0PsP2rCOGA",2042.37,"X+u4T/E5ANkyZLKm1YjqwQ",3742.49,"QE2Vn7Qn2j+IUR+rOKncTA",2020.25,"yOOMTqsR9EFECI4lSNpp1A",2698.25,"XrM1XlN29RxmLx3oZHhG0w",1947.25
"142",3017459488,"LINCOLN ST","X+u4T/E5ANkyZLKm1YjqwQ",2342.25,"yOOMTqsR9EFECI4lSNpp1A",4570.5,"Gmzktdi7SyRTsixKUD1NIw",2299.5,"QE2Vn7Qn2j+IUR+rOKncTA",1730.75,"7uKPjPg5l/gwaCxpksjtGQ",3943.15,"zaeJugQlx6rfFr3i8iYbDQ",728
"143",3017463048,"NAURU HWY","c2tiA/SMUK+T0PsP2rCOGA",2032.37,"X+u4T/E5ANkyZLKm1YjqwQ",3757.49,"QE2Vn7Qn2j+IUR+rOKncTA",2020.25,"yOOMTqsR9EFECI4lSNpp1A",2698.25,"XrM1XlN29RxmLx3oZHhG0w",1947.25,"Gmzktdi7SyRTsixKUD1NIw",2324.63
"144",3017463806,"NAURU HWY","X+u4T/E5ANkyZLKm1YjqwQ",3747.49,"QE2Vn7Qn2j+IUR+rOKncTA",2020.25,"yOOMTqsR9EFECI4lSNpp1A",2698.25,"XrM1XlN29RxmLx3oZHhG0w",1962.25,"Gmzktdi7SyRTsixKUD1NIw",2324.63,"c2tiA/SMUK+T0PsP2rCOGA",2027.37
"145",3017461506,"LINCOLN ST","yOOMTqsR9EFECI4lSNpp1A",4560.5,"Gmzktdi7SyRTsixKUD1NIw",2299.5,"QE2Vn7Qn2j+IUR+rOKncTA",1730.75,"7uKPjPg5l/gwaCxpksjtGQ",3868.15,"zaeJugQlx6rfFr3i8iYbDQ",814.5,"X+u4T/E5ANkyZLKm1YjqwQ",2337.25
"146",3017465432,"NAURU HWY","QE2Vn7Qn2j+IUR+rOKncTA",2010.25,"yOOMTqsR9EFECI4lSNpp1A",2698.25,"XrM1XlN29RxmLx3oZHhG0w",1962.25,"Gmzktdi7SyRTsixKUD1NIw",2324.63,"c2tiA/SMUK+T0PsP2rCOGA",2042.37,"X+u4T/E5ANkyZLKm1YjqwQ",3742.49
"147",3017463932,"LINCOLN ST","Gmzktdi7SyRTsixKUD1NIw",2289.5,"QE2Vn7Qn2j+IUR+rOKncTA",1730.75,"7uKPjPg5l/gwaCxpksjtGQ",3868.15,"zaeJugQlx6rfFr3i8iYbDQ",832.5,"X+u4T/E5ANkyZLKm1YjqwQ",2337.25,"yOOMTqsR9EFECI4lSNpp1A",4550.5
"148",3017467342,"NAURU HWY","yOOMTqsR9EFECI4lSNpp1A",2794.75,"XrM1XlN29RxmLx3oZHhG0w",1962.25,"Gmzktdi7SyRTsixKUD1NIw",2324.63,"c2tiA/SMUK+T0PsP2rCOGA",2042.37,"X+u4T/E5ANkyZLKm1YjqwQ",3742.49,"QE2Vn7Qn2j+IUR+rOKncTA",1910.25
"149",3017464780,"LINCOLN ST","QE2Vn7Qn2j+IUR+rOKncTA",1735.75,"7uKPjPg5l/gwaCxpksjtGQ",3868.15,"zaeJugQlx6rfFr3i8iYbDQ",832.5,"X+u4T/E5ANkyZLKm1YjqwQ",2337.25,"yOOMTqsR9EFECI4lSNpp1A",4550.5,"Gmzktdi7SyRTsixKUD1NIw",2284.5
